29.0000	0.0000	0.0000	0.0000	0.0000	0.0963	0.2009	0.0493	0.2579	0.2070	0.5888	0.0000	0.0000	0.0000	0.0584	0.2113	0.1237	0.1345	0.2630	0.6091
30.0000	0.1157	0.0414	0.0784	0.1225	0.1557	0.1009	0.1314	0.0805	0.1415	0.4321	0.0806	0.0556	0.1318	0.1618	0.1221	0.1379	0.1230	0.1117	0.4756
31.0000	0.0000	0.0000	0.0000	0.0000	0.1230	0.1429	0.0880	0.1368	0.2546	0.6546	0.0000	0.0000	0.0000	0.2505	0.1683	0.0657	0.1472	0.1936	0.5747
32.0000	0.0000	0.0000	0.0000	0.1090	0.1415	0.1747	0.2095	0.1168	0.1439	0.5045	0.0000	0.0000	0.1429	0.1306	0.1862	0.1358	0.1209	0.1202	0.5634
33.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2247	0.3298	0.1853	0.6602	0.0000	0.0000	0.0000	0.0000	0.0000	0.2283	0.2548	0.1993	0.7176
34.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3173	0.2314	0.2542	0.5971	0.0000	0.0000	0.0000	0.0000	0.0000	0.3013	0.2435	0.2397	0.6155
35.0000	0.0000	0.0000	0.0000	0.0458	0.1388	0.2035	0.0961	0.0936	0.2685	0.5537	0.0000	0.0000	0.1153	0.1487	0.1766	0.1193	0.1135	0.1758	0.5508
36.0000	0.0046	0.1012	0.0418	0.0603	0.0026	0.1338	0.1464	0.2358	0.0053	0.6682	0.0596	0.0704	0.0434	0.0567	0.1266	0.1627	0.1627	0.0649	0.6531
37.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5013	0.2231	0.1890	0.4867	0.0000	0.0000	0.0000	0.0000	0.0000	0.3304	0.3732	0.2066	0.4897
38.0000	0.0641	0.0675	0.0474	0.0637	0.1315	0.1074	0.1332	0.2273	0.0894	0.4686	0.0336	0.0195	0.0337	0.0923	0.1097	0.2153	0.2158	0.1546	0.5255
39.0000	0.0429	0.0607	0.0666	0.0433	0.0583	0.1215	0.0343	0.1419	0.0934	0.7372	0.0720	0.0684	0.0781	0.0900	0.0827	0.1276	0.1535	0.1325	0.5952
40.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2378	0.3426	0.1695	0.6502	0.0000	0.0000	0.0000	0.0000	0.0000	0.3329	0.1839	0.2679	0.6153
41.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2460	0.2522	0.2442	0.6576	0.0000	0.0000	0.0000	0.0000	0.0000	0.3683	0.2554	0.1807	0.5956
42.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1076	0.1639	0.4445	0.1751	0.5088	0.0000	0.0000	0.0000	0.0000	0.1054	0.1152	0.4167	0.2548	0.5078
43.0000	0.0000	0.0000	0.0000	0.1850	0.0363	0.1154	0.1083	0.1458	0.0451	0.7642	0.0000	0.0000	0.1551	0.1888	0.1429	0.1403	0.1626	0.0778	0.5325
44.0000	0.0829	0.1254	0.0190	0.1625	0.0587	0.0831	0.0507	0.0805	0.1088	0.6282	0.1546	0.0396	0.0283	0.1570	0.0991	0.1174	0.1050	0.1160	0.5830
45.0000	0.0000	0.0000	0.0000	0.2199	0.2338	0.1676	0.0838	0.1132	0.1025	0.4791	0.0000	0.0000	0.2571	0.1952	0.1364	0.0583	0.0844	0.0949	0.5736
46.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3175	0.2180	0.2654	0.5990	0.0000	0.0000	0.0000	0.0000	0.0000	0.2102	0.2752	0.2490	0.6655
47.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1983	0.2462	0.2548	0.7007	0.0000	0.0000	0.0000	0.0000	0.0000	0.1506	0.2897	0.2711	0.6886
48.0000	0.1562	0.0405	0.0460	0.1002	0.1858	0.0805	0.0668	0.1570	0.0418	0.5252	0.0941	0.0465	0.0609	0.1699	0.1471	0.1131	0.1041	0.1524	0.5118
49.0000	0.0796	0.0696	0.1758	0.0496	0.1488	0.0735	0.0394	0.1160	0.1224	0.5252	0.0977	0.0713	0.1240	0.1140	0.1327	0.0772	0.0976	0.1327	0.5528
50.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1248	0.1423	0.2268	0.9061	0.0000	0.0000	0.0000	0.0000	0.0000	0.2433	0.1956	0.2193	0.7418
51.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0625	0.0879	0.0896	0.3402	0.8199	0.0000	0.0000	0.0000	0.0000	0.1540	0.1032	0.1699	0.2209	0.7520
52.0000	0.0400	0.2605	0.0703	0.0300	0.0349	0.0490	0.0881	0.2734	0.0573	0.4966	0.1619	0.0872	0.0938	0.0733	0.0697	0.1582	0.1523	0.1006	0.5031
53.0000	0.0000	0.0000	0.0000	0.0000	0.1991	0.1803	0.1087	0.1207	0.3149	0.4763	0.0000	0.0000	0.0000	0.2325	0.1704	0.1198	0.1095	0.2466	0.5213
54.0000	0.0000	0.0000	0.0000	0.1330	0.1014	0.2160	0.1280	0.1563	0.0850	0.5803	0.0000	0.0000	0.1318	0.1110	0.1220	0.1450	0.1867	0.1647	0.5387
55.0000	0.0808	0.1047	0.1053	0.1521	0.0647	0.0966	0.0554	0.0870	0.1438	0.5095	0.0782	0.0767	0.1140	0.0834	0.1179	0.1024	0.0888	0.1566	0.5819
56.0000	0.0447	0.0346	0.0608	0.1695	0.0805	0.0344	0.1222	0.0791	0.2354	0.5388	0.0533	0.0282	0.0837	0.0989	0.1115	0.1697	0.1212	0.1151	0.6184
57.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2738	0.0950	0.4363	0.5950	0.0000	0.0000	0.0000	0.0000	0.0000	0.1933	0.1420	0.2745	0.7903
58.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2737	0.2269	0.1737	0.7257	0.0000	0.0000	0.0000	0.0000	0.0000	0.3274	0.2443	0.2792	0.5490
59.0000	0.0929	0.0618	0.0921	0.0788	0.1002	0.1655	0.1438	0.1211	0.0681	0.4757	0.0820	0.0916	0.1223	0.1617	0.1268	0.1518	0.1222	0.0695	0.4721
60.0000	0.0000	0.0000	0.0000	0.0843	0.1779	0.1191	0.0891	0.1768	0.2407	0.5121	0.0000	0.0000	0.1023	0.1169	0.1750	0.1218	0.1501	0.1577	0.5763
61.0000	0.0000	0.1285	0.1120	0.1771	0.1409	0.0837	0.1140	0.1019	0.1076	0.4344	0.0768	0.1165	0.1556	0.1651	0.0915	0.0977	0.1567	0.1012	0.4390
62.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2074	0.1063	0.2831	0.2274	0.5757	0.0000	0.0000	0.0000	0.0000	0.1084	0.2267	0.2375	0.2555	0.5719
63.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3602	0.1944	0.2609	0.5844	0.0000	0.0000	0.0000	0.0000	0.0000	0.4126	0.2297	0.1853	0.5723
64.0000	0.0680	0.0921	0.1056	0.0923	0.0884	0.1078	0.0979	0.1033	0.1269	0.5178	0.1055	0.1020	0.1146	0.1124	0.1091	0.1042	0.0914	0.1186	0.5423
65.0000	0.0000	0.0000	0.0000	0.0000	0.1970	0.1269	0.1238	0.1991	0.0867	0.6665	0.0000	0.0000	0.0000	0.1739	0.2512	0.1111	0.1372	0.1703	0.5562
66.0000	0.0000	0.0000	0.0000	0.0000	0.0909	0.1292	0.2334	0.2890	0.1035	0.5539	0.0000	0.0000	0.0000	0.1462	0.1174	0.2060	0.3118	0.1219	0.4966
67.0000	0.0000	0.0000	0.0000	0.0000	0.0993	0.2373	0.1978	0.1438	0.2822	0.4396	0.0000	0.0000	0.0000	0.1247	0.1794	0.1854	0.1486	0.2122	0.5496
68.0000	0.0000	0.0565	0.1396	0.1015	0.1424	0.0933	0.0914	0.0598	0.1791	0.5364	0.0490	0.1140	0.1271	0.1250	0.1331	0.0782	0.0718	0.1284	0.5734
69.0000	0.0000	0.0000	0.0000	0.1106	0.1030	0.1164	0.1699	0.2066	0.1527	0.5407	0.0000	0.0000	0.0498	0.1367	0.0967	0.1186	0.1060	0.2686	0.6237
70.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1316	0.1412	0.5625	0.5647	0.0000	0.0000	0.0000	0.0000	0.0000	0.3392	0.2274	0.1536	0.6797
71.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3912	0.1162	0.1842	0.7085	0.0000	0.0000	0.0000	0.0000	0.0000	0.2734	0.2732	0.1588	0.6946
72.0000	0.0184	0.0235	0.0331	0.0087	0.0456	0.0646	0.0930	0.1322	0.2096	0.7712	0.0231	0.0342	0.0187	0.0241	0.0551	0.1039	0.1500	0.2498	0.7412
73.0000	0.0000	0.0000	0.0000	0.2089	0.2816	0.0692	0.1126	0.1012	0.0750	0.5515	0.0000	0.0000	0.1783	0.2726	0.1683	0.1185	0.1265	0.0375	0.4982
74.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1162	0.4410	0.2155	0.6273	0.0000	0.0000	0.0000	0.0000	0.0000	0.1682	0.2895	0.3459	0.5965
75.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1589	0.2255	0.3552	0.6603	0.0000	0.0000	0.0000	0.0000	0.0000	0.2882	0.1662	0.2624	0.6833
76.0000	0.0000	0.0000	0.0000	0.0000	0.0445	0.1195	0.0744	0.1452	0.1744	0.8419	0.0000	0.0000	0.0000	0.0932	0.0722	0.0859	0.1296	0.1521	0.8670
77.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2097	0.2922	0.2108	0.6873	0.0000	0.0000	0.0000	0.0000	0.0000	0.2509	0.1852	0.2966	0.6673
78.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1812	0.2814	0.2841	0.6533	0.0000	0.0000	0.0000	0.0000	0.0000	0.2626	0.1610	0.2646	0.7119
79.0000	0.0000	0.0000	0.0200	0.0464	0.0908	0.1652	0.1592	0.2736	0.2004	0.4443	0.0000	0.0858	0.1065	0.1230	0.0985	0.1514	0.1832	0.1793	0.4724
80.0000	0.0000	0.0000	0.0000	0.1124	0.1423	0.1039	0.2299	0.2675	0.0861	0.4579	0.0000	0.0000	0.0600	0.0966	0.1335	0.1239	0.2624	0.2099	0.5136
81.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1081	0.2242	0.0941	0.9736	0.0000	0.0000	0.0000	0.0000	0.0000	0.2525	0.3005	0.1547	0.6923
82.0000	0.0205	0.1155	0.1795	0.1893	0.0150	0.0132	0.1323	0.1597	0.0344	0.5407	0.0660	0.1734	0.1900	0.0279	0.0148	0.1176	0.1471	0.1150	0.5481
83.0000	0.0000	0.1120	0.0982	0.0684	0.0565	0.1236	0.0895	0.1761	0.1465	0.5291	0.1182	0.1222	0.0753	0.0735	0.0919	0.1255	0.0998	0.1609	0.5326
84.0000	0.0662	0.2284	0.1395	0.0716	0.1004	0.1188	0.1226	0.0651	0.0618	0.4257	0.1461	0.2211	0.0704	0.1006	0.1013	0.1221	0.1087	0.0855	0.4441
85.0000	0.0062	0.0088	0.0159	0.0426	0.0567	0.1303	0.1475	0.2277	0.1549	0.6093	0.0165	0.0213	0.0431	0.0881	0.1177	0.1498	0.1987	0.1894	0.5752
86.0000	0.0000	0.0000	0.0000	0.1717	0.0672	0.0872	0.1207	0.0711	0.2276	0.6546	0.0000	0.0000	0.1599	0.1433	0.0711	0.1062	0.0978	0.1572	0.6644
87.0000	0.0000	0.0000	0.0000	0.1932	0.2950	0.0674	0.1470	0.1212	0.0658	0.5104	0.0000	0.0000	0.1668	0.2609	0.1009	0.0936	0.1530	0.1284	0.4965
88.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6275	0.1823	0.1085	0.4817	0.0000	0.0000	0.0000	0.0000	0.0000	0.4879	0.1787	0.1666	0.5667
89.0000	0.0000	0.0000	0.0000	0.0000	0.1469	0.0979	0.3327	0.1239	0.1305	0.5680	0.0000	0.0000	0.0000	0.2368	0.1293	0.1867	0.1619	0.1229	0.5623
90.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1972	0.2177	0.2039	0.7812	0.0000	0.0000	0.0000	0.0000	0.0000	0.2733	0.2142	0.2068	0.7057
91.0000	0.0000	0.1137	0.0991	0.1090	0.0987	0.1427	0.0603	0.1392	0.1214	0.5160	0.0857	0.1099	0.1031	0.0876	0.0860	0.1231	0.1125	0.1048	0.5873
92.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2437	0.2327	0.2662	0.6574	0.0000	0.0000	0.0000	0.0000	0.0000	0.2863	0.1869	0.2072	0.7197
93.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2583	0.1414	0.0472	0.9532	0.0000	0.0000	0.0000	0.0000	0.0000	0.3329	0.1573	0.1360	0.7738
94.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0668	0.1512	0.2915	0.0987	0.7918	0.0000	0.0000	0.0000	0.0000	0.0887	0.1241	0.2549	0.2227	0.7095
95.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1173	0.2022	0.1998	0.8807	0.0000	0.0000	0.0000	0.0000	0.0000	0.2043	0.1612	0.2320	0.8025
96.0000	0.0000	0.0000	0.0000	0.0720	0.0873	0.1530	0.2055	0.1904	0.0714	0.6204	0.0000	0.0000	0.0964	0.0869	0.1267	0.2550	0.1637	0.1401	0.5313
97.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0592	0.0797	0.3436	0.2027	0.7147	0.0000	0.0000	0.0000	0.0000	0.0441	0.0885	0.3101	0.2701	0.6873
98.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2875	0.1127	0.3933	0.1080	0.4985	0.0000	0.0000	0.0000	0.0000	0.2336	0.1768	0.2648	0.1424	0.5825
99.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1298	0.2674	0.2917	0.1234	0.5877	0.0000	0.0000	0.0000	0.0000	0.1201	0.2451	0.2918	0.2677	0.4753
100.0000	0.0000	0.0000	0.0000	0.0908	0.0929	0.1619	0.3117	0.2704	0.0578	0.4144	0.0000	0.0000	0.3318	0.0987	0.1389	0.1605	0.1770	0.0449	0.4483
101.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1772	0.2115	0.3411	0.6703	0.0000	0.0000	0.0000	0.0000	0.0000	0.3166	0.2436	0.2436	0.5962
102.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0494	0.1941	0.3667	0.2760	0.5139	0.0000	0.0000	0.0000	0.0000	0.1144	0.1055	0.2815	0.3250	0.5736
103.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2752	0.2480	0.2764	0.6005	0.0000	0.0000	0.0000	0.0000	0.0000	0.2361	0.3297	0.2516	0.5826
104.0000	0.0246	0.0388	0.0820	0.0295	0.0401	0.0412	0.0729	0.0399	0.0967	0.9342	0.0349	0.1113	0.0620	0.0408	0.0315	0.0316	0.0497	0.0960	0.9422
105.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2882	0.1631	0.1619	0.7868	0.0000	0.0000	0.0000	0.0000	0.0000	0.2610	0.4026	0.1703	0.5661
106.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3591	0.2208	0.1929	0.6273	0.0000	0.0000	0.0000	0.0000	0.0000	0.2610	0.2485	0.2149	0.6756
107.0000	0.0000	0.0000	0.0000	0.1822	0.1604	0.0903	0.1700	0.2166	0.1472	0.4333	0.0000	0.0000	0.1394	0.1739	0.0949	0.1411	0.1976	0.1579	0.4954
108.0000	0.0000	0.0000	0.0000	0.2289	0.1057	0.1920	0.0926	0.1172	0.1790	0.4846	0.0000	0.0000	0.1715	0.1057	0.1764	0.1319	0.1710	0.1496	0.4938
109.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0602	0.1614	0.3152	0.2918	0.5713	0.0000	0.0000	0.0000	0.0000	0.0615	0.1381	0.2759	0.2770	0.6476
110.0000	0.0000	0.0000	0.1347	0.3270	0.1426	0.0915	0.0476	0.0954	0.0486	0.5127	0.0000	0.1648	0.1836	0.2398	0.1755	0.0595	0.0622	0.0415	0.4730
111.0000	0.0000	0.0000	0.0000	0.1279	0.2932	0.0826	0.1167	0.1066	0.1347	0.5383	0.0000	0.0000	0.1434	0.1825	0.1514	0.1398	0.1275	0.1075	0.5478
112.0000	0.0000	0.0000	0.0986	0.1667	0.1045	0.2014	0.1078	0.1373	0.0645	0.5193	0.0000	0.1187	0.1549	0.1511	0.0867	0.1206	0.1207	0.1292	0.5181
113.0000	0.0291	0.0805	0.1366	0.1056	0.0418	0.0728	0.1067	0.2712	0.0859	0.4698	0.0268	0.0826	0.0962	0.0474	0.1357	0.1551	0.2022	0.1301	0.5238
114.0000	0.1117	0.1170	0.0584	0.0567	0.0498	0.0832	0.0868	0.2036	0.1017	0.5311	0.1796	0.0896	0.0653	0.0771	0.0759	0.0848	0.1308	0.1498	0.5472
115.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1558	0.1294	0.2085	0.2024	0.7040	0.0000	0.0000	0.0000	0.0000	0.1814	0.0972	0.1330	0.2235	0.7649
116.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2108	0.2485	0.3605	0.1266	0.4537	0.0000	0.0000	0.0000	0.0000	0.2458	0.2870	0.2082	0.1587	0.5003
117.0000	0.1122	0.0422	0.1090	0.1476	0.1009	0.1132	0.1287	0.0941	0.0687	0.4834	0.0538	0.0495	0.1278	0.1333	0.1529	0.1135	0.0929	0.1039	0.5724
118.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1398	0.2495	0.1836	0.1363	0.6908	0.0000	0.0000	0.0000	0.0000	0.3083	0.1451	0.2169	0.1463	0.5834
119.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1758	0.2452	0.3403	0.6387	0.0000	0.0000	0.0000	0.0000	0.0000	0.3361	0.1465	0.2664	0.6509
120.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1636	0.1141	0.2348	0.8875	0.0000	0.0000	0.0000	0.0000	0.0000	0.2967	0.1659	0.1418	0.7956
121.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3339	0.1541	0.2702	0.1811	0.4608	0.0000	0.0000	0.0000	0.0000	0.1588	0.2511	0.2543	0.2309	0.5049
122.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1728	0.4863	0.2671	0.4738	0.0000	0.0000	0.0000	0.0000	0.0000	0.1633	0.2744	0.3861	0.5762
123.0000	0.0000	0.1275	0.1732	0.1101	0.1469	0.0844	0.0430	0.1503	0.0227	0.5419	0.1457	0.1154	0.1029	0.1337	0.1056	0.0993	0.0696	0.1019	0.5259
124.0000	0.0000	0.0000	0.0000	0.2736	0.1316	0.2077	0.0690	0.0956	0.1564	0.4659	0.0000	0.0000	0.1537	0.1627	0.1632	0.1950	0.1019	0.1020	0.5214
125.0000	0.1597	0.1389	0.0934	0.0352	0.1484	0.0844	0.0753	0.0877	0.1379	0.4392	0.1123	0.0816	0.0509	0.1811	0.1535	0.1101	0.0992	0.1035	0.5079
126.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0661	0.4323	0.2851	0.6165	0.0000	0.0000	0.0000	0.0000	0.0000	0.1997	0.2524	0.2896	0.6583
127.0000	0.0000	0.0000	0.0000	0.0000	0.2183	0.1663	0.3741	0.0882	0.1064	0.4466	0.0000	0.0000	0.0000	0.2155	0.2103	0.2224	0.1492	0.0840	0.5186
128.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0386	0.2066	0.1368	1.0180	0.0000	0.0000	0.0000	0.0000	0.0000	0.1086	0.1250	0.3108	0.8556
129.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2066	0.4307	0.2339	0.5288	0.0000	0.0000	0.0000	0.0000	0.0000	0.2271	0.3014	0.2773	0.5942
130.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2353	0.2147	0.2927	0.6573	0.0000	0.0000	0.0000	0.0000	0.0000	0.1474	0.2907	0.2688	0.6931
131.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1568	0.3027	0.0580	0.1864	0.6960	0.0000	0.0000	0.0000	0.0000	0.2530	0.2170	0.2270	0.1089	0.5941
132.0000	0.0730	0.1362	0.0777	0.1141	0.1026	0.0923	0.0807	0.0799	0.1267	0.5169	0.1260	0.1084	0.1276	0.1187	0.1312	0.0965	0.1227	0.0694	0.4994
133.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0166	0.0917	0.0648	1.2269	0.0000	0.0000	0.0000	0.0000	0.0000	0.0600	0.1896	0.1999	0.9506
134.0000	0.0000	0.0000	0.0166	0.0952	0.1509	0.1698	0.1663	0.1624	0.1519	0.4868	0.0000	0.0410	0.0666	0.1476	0.1410	0.1592	0.1605	0.1448	0.5394
135.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0578	0.3026	0.3756	0.6640	0.0000	0.0000	0.0000	0.0000	0.0000	0.1254	0.1400	0.3966	0.7379
136.0000	0.0000	0.0000	0.0000	0.0000	0.0629	0.0847	0.1876	0.1961	0.2417	0.6270	0.0000	0.0000	0.0000	0.0891	0.0877	0.1622	0.1809	0.2249	0.6551
137.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0950	0.0766	0.2562	0.1605	0.8117	0.0000	0.0000	0.0000	0.0000	0.1170	0.0878	0.1516	0.1750	0.8687
138.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0930	0.4748	0.1163	0.7159	0.0000	0.0000	0.0000	0.0000	0.0000	0.2271	0.3170	0.2007	0.6551
139.0000	0.0154	0.0401	0.0789	0.0873	0.0689	0.1047	0.1377	0.1524	0.1349	0.5798	0.0422	0.1283	0.1074	0.0940	0.0957	0.1048	0.1527	0.1318	0.5431
